business_id,name,city,state,stars,text,date,sentiment,sentiment_score
dIpTuL2T1L98GQGU17IeSw,The Bricks,Tampa,FL,5,"How can you not like this place? Fresh water upon arrival followed by healthy food with a twist. The service has always been exemplary so no complaints there. This is one of the few joints in Tampa that can appease an array of crowds - hipsters love the decor, drink selections, etc.; geriatrics enjoy the healthy food portions, friendliness, etc.; and out-of-towners relish the overall uniqueness of the place. This is beyond highly recommended.",2015-04-15,POSITIVE,0.9995906949043274
py5aKmlTB2NarfsfcOpHOQ,Cafe Con Leche,Tampa,FL,1,Cashier was very rude fat Hispanic girl at the airport location. Very very rude. Half the menu wasn't even available.,2017-12-29,NEGATIVE,0.9997643828392029
WHFYn-b52ApOFymcKuGoFw,Steak-Out,Swansea,IL,5,just shocked best burger of my life. best steak tips.of.my life obsessed it's tye best food best delivery just wow ya you might spend $35 or 40.bucks for.4 ppl but it's better than a sit down place it's delivered it's amaizng,2015-06-12,POSITIVE,0.9975219368934631
Sv1VsMRwedFaRgodPlmBVA,In Style Hair Studio,Philadelphia,PA,5,Really nice  hair salon with caring and professional staffs. My husband and my son all come here for their hair cuts and color.   Best hair salon in the area.,2018-03-04,POSITIVE,0.9998444318771362
radib3GHt_Up9-zhUjM1ew,Red Robin Gourmet Burgers and Brews,Clearwater,FL,3,"I love a good burger and Red Robin makes a fairly good burger. But I have trouble giving a restaurant that serves its food in plastic baskets and charges 10-12 dollars a meal more than 3 stars. 

I ordered a burger with a special set of toppings and it came out exactly as ordered. My wife the vegetarian even was able to get a vegan burger (made by boca) with avacado and other toppings. The food was delivered almost to quickly. We were barely able to enjoy our drinks before they arrived. 

Overall we had a good experience and we just wanted something cheap and quick so it is a winner for that reason.",2012-10-16,NEGATIVE,0.9817749261856079
Ugoyu-TIppruxRTkbej3lA,Sole II Soul,Philadelphia,PA,1,I did not enjoy my food here. The fish was fried so hard I couldn't eat it. My rice taste like some boil n the bag rice. I was not impressed at all.,2014-04-03,NEGATIVE,0.9984105825424194
RTEdyP_6wGvXQugln1jxbg,Judge Bean's BBQ,Brentwood,TN,5,"Always love to visit this hidden gem when in Nashville. It's a great choice for BBQ in Brentwood. 
Pretty small but tasty !!",2017-09-10,POSITIVE,0.9998175501823425
-V0vIgo6196MDn_x3ZaYmA,La Creperie Cafe,Philadelphia,PA,3,"Service OK; crepes were bland, but acceptable.
The staff was observed exchanging unpleasantries, which is not a good sign.  Especially when only two tables were occupied and no stress situation was in effect.",2008-12-09,NEGATIVE,0.992347240447998
2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,Bryn Mawr,PA,4,"Great place to meet outside and have some drinks with friends. Beautiful outdoor deck, lots of IPAs and beers on tap. I've been there three time, twice to celebrate my kids graduations with a large group, which were served well and seated quickly and once for dinner with my husband. Great selection of food, not a 5 star restaurant but the food was decent. A few things I noted, their wedge salad is a steal for $5.50 and very good, their salsa and chips is served with sour cream and only what I could call taco sauce. Probably the most bland ""salsa"" I've ever had, reminded me of the packets of taco sauce you get in a taco dinner box. Their fajitas were very good as were the burgers. Definitely best for pub type food or lots of apps/small plates to share with groups of friends.",2016-07-17,POSITIVE,0.9996851682662964
dfwymI9Qgt1QCgLiByzE9w,Sierra Car Care - Village Service,Reno,NV,5,I wish I could give more than five stars. These guys help you out in a jiffy. Super friendly good work.,2018-08-23,POSITIVE,0.9998041987419128
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,Philadelphia,PA,5,"I like this place a lot. I stopped in once with friends for drinks and was eager to return for food. We finally did over the weekend. 

The ambience is very nice -- somehow ideal for both a fun date as well as for a beer and sports crowd. 

I love the open kitchen. 

Great beer selection. 

I'll definitely return for the rosemary fries, and my fiancée will return for the very good house burger.",2015-06-08,POSITIVE,0.9998226761817932
uoMWvXch6sWnI9FMsE_-Vg,Cafe Napoli Restaurant & Pizzeria,Wilmington,DE,4,"Nice place in a very busy shopping center.  Restaurant is fairly small.  Expect to bring home enough for a couple extra meals per entree.  The food is pretty good - not really that creative or trendy, but more traditional pasta dishes, pizzas and sandwiches.  I have been pleased with the food and the service each of the times I have eaten here.",2012-11-09,POSITIVE,0.9997023940086365
Uc6PdjT_MO5bRPQsUUEy5Q,Anthony's Coal Fired Pizza,Tampa,FL,4,"I love Anthony's Coal Fired Pizza, and this location lives up to the chain's standards. My friends and I decided to eat here to watch the Gators game. They have lots of indoor seating, but since it was so nice outside, we decided to sit in the open air patio. They have a bar that serves beer and wine, that has televisions on both sides to watch the game. The service is friendly and fast.

We ordered the Paul and Young Ron pizza, which has meatballs, sausage, ricotta cheese, and your choice of sweet or hot peppers. Three of us split a small pie, and we were all full.  They put HUGE portions of meat on the pizza, and it's baked to perfection. I ask for the pie to be left in a little longer because I like the crust extra crispy.

This location is quite popular, because by dinner time, the entire restaurant was packed with people. I'm a big fan of Anthony's, and we had a great dining experience here.",2016-12-22,POSITIVE,0.9995338916778564
V7AcrIBcBiGT6l5_tub_Jw,Spirit Salon & Day Spa And Mobile,Tucson,AZ,5,"Booked last minute services for bridal party...hair styling, make-up, massage and nail services. The bride is a make-up maven herself and very, very particular about her hair as well. I was worried she'd walk out with a stiff newscaster look or worse but OMG - gorgeous, perfection.

Make-up was done by Kylyn - false lashes as well. She looked flawless and every wedding photo was beautiful - just took her natural beauty to the wow level and it lasted all day. Hair by Julie - we asked for a ""Downton Abbey"", turn of the century, romantic up-do with loose french braiding and curls - she knocked it out of the park. Other guests also had up-dos done by Julie and were equally thrilled.

Massage by Jocelyn also met with raves.

I can't believe this is the last place I called! All the independent wedding stylists, either didn't return my inquiry, were busy or wanted astronomical fees. I'm so glad they were able to fit us in.",2014-01-03,POSITIVE,0.9989787340164185
5nqmmrrm5Ux4i21w-xndPQ,Howards In Soulard,Saint Louis,MO,5,"Above average pub grub, live music, low key neighborhood bar.  Clean, nice architectural features, nice staff.",2017-01-29,POSITIVE,0.9998067021369934
SsRsSSifdOtKAQDGST_m_g,Three Carrots Fountain Square,Indianapolis,IN,5,Had a great brunch here. Seitan on the biscuits and gravy is awesome. Probably would've been too plain without it.,2018-05-29,POSITIVE,0.9943748712539673
itAhmbhHOyQQparfwicjDQ,Mammoth Espresso,New Orleans,LA,5,This coffee is actually good. Properly roasted and extracted coffee. I was beginning to think this town only looked drip coffee. 5/5 beans.,2018-03-04,POSITIVE,0.9977810978889465
cB_9eHHfo9me96cZup-lZQ,"The Saint Hotel, Autograph Collection",New Orleans,LA,3,"We stayed at the hotel for one week...when we went in we were looking for the frig to put some things in.  it was missing one item and we didn't touch any of the items due to the high price...we purchased our own.  We only had maid service once, we wanted to prevent any theft.  when we were leaving we checked the frig and there were 3 more item missing.  I was charged $42.90 for drinks and things were didn't use.
The room was clean but not enough lighting.  It didn't have a coffee maker in the room but down in the lobby you could get coffee for free.  the bathroom need towel racks, it didn't have any.  
I was disappointed that I was charged because someone came in the room and drank the booze!!!!!!
We also only got one wash rag to wash with and hardly any towels.  I wouldn't stay here again....because I was charged for nothing.
Also, the TV in the elevator was on all the time, annoying.",2018-07-08,NEGATIVE,0.998838484287262
t1P8sQvq-XkljRDPocBZSQ,Bruno's Pizza & Restaurant,Haddonfield,NJ,5,"Everything I order is perfect everytime. Pizza's are incredible, sauce is full of fresh basil.",2016-08-25,POSITIVE,0.9998551607131958
EneM1oBFxncaR1nQCD3gYA,Heads & Tails Beauty Boutique,Philadelphia,PA,5,Amazing blow out with Erin.  My hair looked amazing when I left the salon and the next morning looked just as fantastic.  Will be back again!,2014-10-27,POSITIVE,0.9998714923858643
8YJtf5v76SIz-4udyF4YmA,The Hideout Coffee House,Brandon,FL,5,"This is exactly type of Saint-Petersburg (Russia) coffee places I miss so much here. Chill music, nice choice, no salads, only coffee and tea and small amount of bakery. Nice stuff, fast service, delicious food, stylish menu and look. Thank you!",2017-06-17,POSITIVE,0.9991869330406189
